period,subba,subba-name,parent,parent-name,value,value-units
2024-01-05T05,35,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",10625,megawatthours
2024-01-05T05,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",10451,megawatthours
2024-01-05T05,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",12988,megawatthours
2024-01-05T05,NTUA,Navajo Tribal Utility Authority,PNM,Public Service Company of New Mexico,37,megawatthours
2024-01-05T05,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,3913,megawatthours
2024-01-05T05,LES,Lincoln Electric System,SWPP,Southwest Power Pool,407,megawatthours
2024-01-05T05,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",3194,megawatthours
2024-01-05T05,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",2179,megawatthours
2024-01-05T05,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",11700,megawatthours
2024-01-05T05,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",6645,megawatthours
2024-01-05T05,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,281,megawatthours
2024-01-05T05,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,84,megawatthours
2024-01-05T05,ZONF,Capital,NYIS,New York Independent System Operator,1308,megawatthours
2024-01-05T05,ZONH,Millwood,NYIS,New York Independent System Operator,330,megawatthours
2024-01-05T05,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,1095,megawatthours
2024-01-05T05,4,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",5357,megawatthours
2024-01-05T05,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6466,megawatthours
2024-01-05T05,SCE,Southern California Edison,CISO,California Independent System Operator,12229,megawatthours
2024-01-05T05,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",1529,megawatthours
2024-01-05T05,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,5525,megawatthours
2024-01-05T05,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,2652,megawatthours
2024-01-05T05,ZONK,Long Island,NYIS,New York Independent System Operator,2185,megawatthours
2024-01-05T05,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,1577,megawatthours
2024-01-05T05,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,341,megawatthours
2024-01-05T05,SECI,Sunflower Electric,SWPP,Southwest Power Pool,656,megawatthours
2024-01-05T05,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1282,megawatthours
2024-01-05T05,ZOND,North,NYIS,New York Independent System Operator,746,megawatthours
2024-01-05T05,AEP,American Electric Power zone,PJM,"PJM Interconnection, LLC",17021,megawatthours
2024-01-05T05,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,54,megawatthours
2024-01-05T05,ZONA,West,NYIS,New York Independent System Operator,1810,megawatthours
2024-01-05T05,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,4688,megawatthours
2024-01-05T05,6,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",10511,megawatthours
2024-01-05T05,SPRM,City of Springfield,SWPP,Southwest Power Pool,387,megawatthours
2024-01-05T05,AE,Atlantic Electric zone,PJM,"PJM Interconnection, LLC",1164,megawatthours
2024-01-05T05,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",2027,megawatthours
2024-01-05T05,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",2132,megawatthours
2024-01-05T05,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,12174,megawatthours
2024-01-05T05,ZONJ,New York City,NYIS,New York Independent System Operator,5271,megawatthours
2024-01-05T05,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",3770,megawatthours
2024-01-05T05,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",2609,megawatthours
2024-01-05T05,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,49,megawatthours
2024-01-05T05,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1130,megawatthours
2024-01-05T05,27,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",17903,megawatthours
2024-01-05T05,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",2367,megawatthours
2024-01-05T04,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",2249,megawatthours
2024-01-05T04,SECI,Sunflower Electric,SWPP,Southwest Power Pool,677,megawatthours
2024-01-05T04,ZOND,North,NYIS,New York Independent System Operator,740,megawatthours
2024-01-05T04,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,294,megawatthours
2024-01-05T04,ZONJ,New York City,NYIS,New York Independent System Operator,5558,megawatthours
2024-01-05T04,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",8283,megawatthours
2024-01-05T04,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",3436,megawatthours
2024-01-05T04,AE,Atlantic Electric zone,PJM,"PJM Interconnection, LLC",1241,megawatthours
2024-01-05T04,ZONC,Central,NYIS,New York Independent System Operator,1965,megawatthours
2024-01-05T04,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,352,megawatthours
2024-01-05T04,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,57,megawatthours
2024-01-05T04,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,1183,megawatthours
2024-01-05T04,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,3,megawatthours
2024-01-05T04,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,1652,megawatthours
2024-01-05T04,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",1555,megawatthours
2024-01-05T04,SPRM,City of Springfield,SWPP,Southwest Power Pool,407,megawatthours
2024-01-05T04,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,4004,megawatthours
2024-01-05T04,1,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",11920,megawatthours
2024-01-05T04,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1199,megawatthours
2024-01-05T04,ZONK,Long Island,NYIS,New York Independent System Operator,2345,megawatthours
2024-01-05T04,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,4082,megawatthours
2024-01-05T04,ZONA,West,NYIS,New York Independent System Operator,1889,megawatthours
2024-01-05T04,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",2118,megawatthours
2024-01-05T04,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,2159,megawatthours
2024-01-05T04,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,2034,megawatthours
2024-01-05T04,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,1000,megawatthours
2024-01-05T04,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",13680,megawatthours
2024-01-05T04,SCE,Southern California Edison,CISO,California Independent System Operator,12109,megawatthours
2024-01-05T04,NTUA,Navajo Tribal Utility Authority,PNM,Public Service Company of New Mexico,37,megawatthours
2024-01-05T04,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",21264,megawatthours
2024-01-05T04,27,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",18048,megawatthours
2024-01-05T04,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,84,megawatthours
2024-01-05T04,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,50,megawatthours
2024-01-05T04,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,845,megawatthours
2024-01-05T04,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",1595,megawatthours
2024-01-05T04,VEA,Valley Electric Association,CISO,California Independent System Operator,85,megawatthours
2024-01-05T04,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",1595,megawatthours
2024-01-05T04,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",170,megawatthours
2024-01-05T04,ZONB,Genesee,NYIS,New York Independent System Operator,1158,megawatthours
2024-01-05T04,LES,Lincoln Electric System,SWPP,Southwest Power Pool,433,megawatthours
2024-01-05T04,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,1177,megawatthours
2024-01-05T04,INDN,Independence Power & Light,SWPP,Southwest Power Pool,123,megawatthours
2024-01-05T04,Frep,Freeport,PNM,Public Service Company of New Mexico,81,megawatthours
2024-01-05T04,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",1720,megawatthours
2024-01-05T04,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",12206,megawatthours
2024-01-05T04,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,27,megawatthours
2024-01-05T04,35,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",11038,megawatthours
2024-01-05T04,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",4774,megawatthours
2024-01-05T04,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",3271,megawatthours
2024-01-05T04,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",2409,megawatthours
2024-01-05T04,ZONH,Millwood,NYIS,New York Independent System Operator,357,megawatthours
2024-01-05T04,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,2703,megawatthours
2024-01-05T04,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,12391,megawatthours
2024-01-05T04,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",10959,megawatthours
2024-01-05T04,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",7920,megawatthours
2024-01-05T04,4,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",5646,megawatthours
2024-01-05T04,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",3611,megawatthours
2024-01-05T04,ZONF,Capital,NYIS,New York Independent System Operator,1387,megawatthours
2024-01-05T04,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1351,megawatthours
2024-01-05T04,ZONI,Dunwoodie,NYIS,New York Independent System Operator,662,megawatthours
2024-01-05T04,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",15977,megawatthours
2024-01-05T04,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",2254,megawatthours
2024-01-05T04,6,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",10747,megawatthours
2024-01-05T04,AEP,American Electric Power zone,PJM,"PJM Interconnection, LLC",17428,megawatthours
2024-01-05T04,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",2778,megawatthours
2024-01-05T04,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",2462,megawatthours
2024-01-05T04,WR,Westar Energy,SWPP,Southwest Power Pool,3812,megawatthours
2024-01-05T04,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",3952,megawatthours
2024-01-05T04,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,772,megawatthours
2024-01-05T04,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",5117,megawatthours
2024-01-05T04,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6371,megawatthours
2024-01-05T04,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",5295,megawatthours
2024-01-05T04,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",6823,megawatthours
2024-01-05T04,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,4718,megawatthours
2024-01-05T04,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,5707,megawatthours
2024-01-05T03,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",11364,megawatthours
2024-01-05T03,ZONI,Dunwoodie,NYIS,New York Independent System Operator,707,megawatthours
2024-01-05T03,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",21534,megawatthours
2024-01-05T03,SCE,Southern California Edison,CISO,California Independent System Operator,12021,megawatthours
2024-01-05T03,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",3476,megawatthours
2024-01-05T03,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",16472,megawatthours
2024-01-05T03,1,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",12334,megawatthours
2024-01-05T03,ZONA,West,NYIS,New York Independent System Operator,1984,megawatthours
2024-01-05T03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",5542,megawatthours
2024-01-05T03,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",5426,megawatthours
2024-01-05T03,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,2224,megawatthours
2024-01-05T03,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,798,megawatthours
2024-01-05T03,ZONF,Capital,NYIS,New York Independent System Operator,1483,megawatthours
2024-01-05T03,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",7087,megawatthours
2024-01-05T03,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",2583,megawatthours
2024-01-05T03,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",12519,megawatthours
2024-01-05T03,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,2106,megawatthours
2024-01-05T03,ZONG,Hudson Valley,NYIS,New York Independent System Operator,1276,megawatthours
2024-01-05T03,SPRM,City of Springfield,SWPP,Southwest Power Pool,420,megawatthours
2024-01-05T03,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",1652,megawatthours
2024-01-05T03,ZONC,Central,NYIS,New York Independent System Operator,2072,megawatthours
2024-01-05T03,ZONB,Genesee,NYIS,New York Independent System Operator,1241,megawatthours
2024-01-05T03,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",6429,megawatthours
2024-01-05T03,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,1211,megawatthours
2024-01-05T03,35,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",11295,megawatthours
2024-01-05T03,VEA,Valley Electric Association,CISO,California Independent System Operator,83,megawatthours
2024-01-05T03,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,5847,megawatthours
2024-01-05T03,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,4145,megawatthours
2024-01-05T03,AE,Atlantic Electric zone,PJM,"PJM Interconnection, LLC",1309,megawatthours
2024-01-05T03,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,1713,megawatthours
2024-01-05T03,6,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",11046,megawatthours
2024-01-05T03,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,50,megawatthours
2024-01-05T03,WR,Westar Energy,SWPP,Southwest Power Pool,3902,megawatthours
2024-01-05T03,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",2324,megawatthours
2024-01-05T03,ZONE,Mohawk Valley,NYIS,New York Independent System Operator,1058,megawatthours
2024-01-05T03,ZONH,Millwood,NYIS,New York Independent System Operator,386,megawatthours
2024-01-05T03,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,3,megawatthours
2024-01-05T03,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,86,megawatthours
2024-01-05T03,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,2674,megawatthours
2024-01-05T03,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,353,megawatthours
2024-01-05T03,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",4152,megawatthours
2024-01-05T03,INDN,Independence Power & Light,SWPP,Southwest Power Pool,129,megawatthours
2024-01-05T03,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,58,megawatthours
2024-01-05T03,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",1777,megawatthours
2024-01-05T03,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",8581,megawatthours
2024-01-05T03,LES,Lincoln Electric System,SWPP,Southwest Power Pool,452,megawatthours
2024-01-05T03,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,294,megawatthours
2024-01-05T03,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",5016,megawatthours
2024-01-05T03,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",3402,megawatthours
2024-01-05T03,AEP,American Electric Power zone,PJM,"PJM Interconnection, LLC",17815,megawatthours
2024-01-05T03,NTUA,Navajo Tribal Utility Authority,PNM,Public Service Company of New Mexico,37,megawatthours
2024-01-05T03,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,4029,megawatthours
2024-01-05T03,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",8235,megawatthours
2024-01-05T03,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,1195,megawatthours
2024-01-05T03,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,1387,megawatthours
2024-01-05T03,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,4741,megawatthours
2024-01-05T03,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",2969,megawatthours
2024-01-05T03,27,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",18836,megawatthours
2024-01-05T03,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,848,megawatthours
2024-01-05T03,ZOND,North,NYIS,New York Independent System Operator,746,megawatthours
2024-01-05T03,ZONJ,New York City,NYIS,New York Independent System Operator,5814,megawatthours
2024-01-05T03,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",1624,megawatthours
2024-01-05T03,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",1642,megawatthours
2024-01-05T03,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",2360,megawatthours
2024-01-05T03,SECI,Sunflower Electric,SWPP,Southwest Power Pool,681,megawatthours
2024-01-05T03,Frep,Freeport,PNM,Public Service Company of New Mexico,81,megawatthours
